product_id,category,brand,option,r,g,b,L,a,b,hex,case_type,timestamp
A20251125115022108104,A_normal,liptint,에스쁘아,NEW단품2호오드코랄,252,77,73,45,195,171,#FC4D49,2025-11-25 11:50:22
A20251125115022236819,A_normal,liptint,에스쁘아,NEW단품3호칠링칠링,230,120,126,48,172,145,#E6787E,2025-11-25 11:50:22
A20251125115022262915,A_normal,liptint,에스쁘아,NEW단품4호허쉬드체리,144,8,37,23,180,153,#900825,2025-11-25 11:50:22
A20251125115022639572,A_normal,liptint,에스쁘아,NEW단품5호로사,226,90,101,43,183,151,#E25A65,2025-11-25 11:50:22
A20251125115022155364,A_normal,liptint,에스쁘아,NEW단품6호브륄레,146,0,0,23,181,173,#920000,2025-11-25 11:50:22
A20251125115022578932,A_normal,liptint,에스쁘아,NEW단품7호스모크드,133,19,18,21,175,162,#851312,2025-11-25 11:50:22
A20251125115022754150,A_normal,liptint,에스쁘아,NEW단품8호페탈펀치,217,77,93,40,184,150,#D94D5D,2025-11-25 11:50:22
A20251125115022324508,A_normal,liptint,에스쁘아,NEW단품9호핑키로우키,245,113,105,49,179,158,#F57169,2025-11-25 11:50:22
A20251125115022952800,A_normal,liptint,에스쁘아,NEW단품10호언더모브,166,59,58,31,173,154,#A63B3A,2025-11-25 11:50:22
A20251125115022146098,A_normal,liptint,에스쁘아,NEW단품11호버터벨,130,42,41,24,166,150,#822A29,2025-11-25 11:50:22
A20251125115022234685,A_normal,liptint,에스쁘아,NEW단품12호체리소르베,185,15,56,30,191,155,#B90F38,2025-11-25 11:50:22
A20251125115022475607,A_normal,liptint,에스쁘아,NEW단품13호볼드베리,230,17,84,38,203,152,#E61154,2025-11-25 11:50:22
A20251125115022261400,A_normal,liptint,에스쁘아,NEW단품14호핑크팝,253,122,158,51,181,134,#FD7A9E,2025-11-25 11:50:22
A20251125115022107338,A_normal,liptint,에스쁘아,NEW단품15호세레나데,205,76,97,39,181,145,#CD4C61,2025-11-25 11:50:22
A20251125115022196879,A_normal,liptint,에스쁘아,NEW단품16호마멀레이드,248,103,88,48,184,166,#F86758,2025-11-25 11:50:23
A20251125115023195554,A_normal,liptint,에스쁘아,NEW단품17호진저피치,226,105,112,45,177,148,#E26970,2025-11-25 11:50:23
A20251125115023108511,A_normal,liptint,에스쁘아,NEW단품18호통카,188,131,110,46,149,149,#BC836E,2025-11-25 11:50:23
A20251125115023339635,A_normal,liptint,에스쁘아,NEW단품19호베리소다,207,93,120,42,176,136,#CF5D78,2025-11-25 11:50:23
A20251125115023580662,A_normal,liptint,에스쁘아,NEW단품20호플럼콩포트,111,19,42,18,168,140,#6F132A,2025-11-25 11:50:23
A20251125115023293070,A_normal,liptint,에스쁘아,NEW단품22호밀키허니,156,72,75,32,164,144,#9C484B,2025-11-25 11:50:23
A20251125115023306973,A_normal,liptint,에스쁘아,NEW단품23호아포가토,133,46,48,24,166,148,#852E30,2025-11-25 11:50:23
A20251125115023949691,A_normal,liptint,에스쁘아,1호하이피레드,184,29,65,31,188,150,#B81D41,2025-11-25 11:50:23
A20251125115023429162,A_normal,liptint,에스쁘아,2호누가필링,234,138,127,51,165,151,#EA8A7F,2025-11-25 11:50:23
A20251125115023910057,A_normal,liptint,에스쁘아,3호사워피치,203,88,90,40,175,151,#CB585A,2025-11-25 11:50:23
A20251125115023216430,A_normal,liptint,에스쁘아,4호프림누드,185,98,89,39,163,150,#B96259,2025-11-25 11:50:23
A20251125115023764729,A_normal,liptint,에스쁘아,5호문릿,184,73,72,35,174,153,#B84948,2025-11-25 11:50:23
A20251125115023166488,A_normal,liptint,에스쁘아,6호세레나데,194,82,91,38,174,147,#C2525B,2025-11-25 11:50:23
A20251125115023119235,A_normal,liptint,에스쁘아,7호베리타르트,224,73,105,41,189,145,#E04969,2025-11-25 11:50:23
A20251125115023250142,A_normal,liptint,에스쁘아,8호보바피그,177,95,100,38,162,141,#B15F64,2025-11-25 11:50:23
A20251125115023282331,A_normal,liptint,에스쁘아,9호타로모브,183,79,98,36,172,139,#B74F62,2025-11-25 11:50:23
A20251125115023117492,A_normal,liptint,에스쁘아,10호플럼퓨레,103,13,29,16,167,145,#670D1D,2025-11-25 11:50:23
A20251125115023141766,A_normal,liptint,오아드,000뉴테,156,49,44,28,173,157,#9C312C,2025-11-25 11:50:23
A20251125115023288706,A_normal,liptint,오아드,001러퍼,172,6,29,28,188,167,#AC061D,2025-11-25 11:50:23
A20251125115023155093,A_normal,liptint,오아드,002오드핀,244,84,82,45,190,165,#F45452,2025-11-25 11:50:24
A20251125115024924043,A_normal,liptint,오아드,003블런토,221,46,32,38,194,181,#DD2E20,2025-11-25 11:50:24
A20251125115024707772,A_normal,liptint,오아드,004로지트,241,56,83,42,198,159,#F13853,2025-11-25 11:50:24
A20251125115024143134,A_normal,liptint,오아드,005위얼브,117,19,10,19,169,161,#75130A,2025-11-25 11:50:24
A20251125115024415713,A_normal,liptint,오아드,006윈토,116,21,48,19,170,138,#741530,2025-11-25 11:50:24
A20251125115024315846,A_normal,liptint,오아드,007코랄린,254,103,81,48,186,171,#FE6751,2025-11-25 11:50:24
A20251125115024164573,A_normal,liptint,오아드,008브로위,83,28,19,14,154,148,#531C13,2025-11-25 11:50:24
A20251125115024175413,A_normal,liptint,캔메이크,01버터스카치,205,100,90,42,170,154,#CD645A,2025-11-25 11:50:24
A20251125115024324942,A_normal,liptint,캔메이크,02모모,214,90,100,42,178,148,#D65A64,2025-11-25 11:50:24
A20251125115024206036,A_normal,liptint,캔메이크,03와인베리,206,74,101,39,182,142,#CE4A65,2025-11-25 11:50:24
A20251125115024275881,A_normal,liptint,캔메이크,05피그퓨레,203,75,78,38,180,155,#CB4B4E,2025-11-25 11:50:24
A20251125115024140577,A_normal,liptint,캔메이크,06라즈베리케익,246,116,156,50,182,132,#F6749C,2025-11-25 11:50:24
A20251125115024320031,A_normal,liptint,캔메이크,07후르츠오레,223,97,101,44,178,152,#DF6165,2025-11-25 11:50:24
A20251125115024242162,A_normal,liptint,컬러그램,01살구살몬,207,144,128,50,151,147,#CF9080,2025-11-25 11:50:24
A20251125115024109757,A_normal,liptint,컬러그램,02플러핑크,199,144,144,49,149,137,#C79090,2025-11-25 11:50:24
A20251125115024151167,A_normal,liptint,컬러그램,03피그블리,188,117,113,43,156,143,#BC7571,2025-11-25 11:50:24
A20251125115024113383,A_normal,liptint,컬러그램,04코랄릿,197,102,104,42,167,145,#C56668,2025-11-25 11:50:24
A20251125115024189529,A_normal,liptint,컬러그램,05레드티지,174,104,106,39,157,140,#AE686A,2025-11-25 11:50:24
A20251125115024421229,A_normal,liptint,컬러그램,06베리비키,188,102,111,41,164,139,#BC666F,2025-11-25 11:50:24
A20251125115024165852,A_normal,liptint,컬러그램,07긱로즈,157,97,104,36,154,135,#9D6168,2025-11-25 11:50:25
A20251125115025246859,A_normal,liptint,컬러그램,08힙초콜릿,142,92,81,34,148,143,#8E5C51,2025-11-25 11:50:25
A20251125115025320681,A_normal,liptint,컬러그램,09바미레드,138,70,77,29,158,138,#8A464D,2025-11-25 11:50:25
A20251125115025114156,A_normal,liptint,컬러그램,10데드로즈,147,77,87,32,159,136,#934D57,2025-11-25 11:50:25
A20251125115025178845,A_normal,liptint,컬러그램,11딥초콜릿,154,93,92,35,154,140,#9A5D5C,2025-11-25 11:50:25
A20251125115025437583,A_normal,liptint,컬러그램,12플럼디헬,119,64,72,26,153,134,#774048,2025-11-25 11:50:25
A20251125115025298730,A_normal,liptint,컬러그램,13번트마롱,125,70,70,27,152,139,#7D4646,2025-11-25 11:50:25
A20251125115025105131,A_normal,liptint,컬러그램,14딸기멜로,214,152,154,52,152,137,#D6989A,2025-11-25 11:50:25
A20251125115025243758,A_normal,liptint,컬러그램,15살구라이트,233,151,141,54,159,147,#E9978D,2025-11-25 11:50:25
A20251125115025310015,A_normal,liptint,컬러그램,16로코코랄,220,133,133,49,162,143,#DC8585,2025-11-25 11:50:25
A20251125115025183020,A_normal,liptint,컬러그램,17이븐피치,218,124,134,48,166,139,#DA7C86,2025-11-25 11:50:25
A20251125115025191286,A_normal,liptint,컬러그램,18베리몰리,206,103,109,43,170,145,#CE676D,2025-11-25 11:50:25
A20251125115025601216,A_normal,liptint,클리오,01빈티지애플,213,95,96,42,175,152,#D55F60,2025-11-25 11:50:25
A20251125115025219560,A_normal,liptint,클리오,03블러쉬드피치,253,153,173,57,168,134,#FD99AD,2025-11-25 11:50:25
A20251125115025243534,A_normal,liptint,클리오,04페일플럼,237,140,164,53,168,132,#ED8CA4,2025-11-25 11:50:25
A20251125115025108069,A_normal,liptint,클리오,05프레쉬체리,232,57,102,41,196,146,#E83966,2025-11-25 11:50:25
A20251125115025103176,A_normal,liptint,클리오,06데일리모브,230,101,119,45,180,144,#E66577,2025-11-25 11:50:25
A20251125115025779256,A_normal,liptint,클리오,08젠틀시나몬,200,95,95,41,171,149,#C85F5F,2025-11-25 11:50:25
A20251125115025302901,A_normal,liptint,클리오,09베어피치,252,159,150,57,163,148,#FC9F96,2025-11-25 11:50:25
A20251125115025307130,A_normal,liptint,클리오,10베이비베리,238,62,105,42,197,147,#EE3E69,2025-11-25 11:50:26
A20251125115026257428,A_normal,liptint,클리오,11멜로우피그,248,141,127,53,168,154,#F88D7F,2025-11-25 11:50:26
A20251125115026161307,A_normal,liptint,클리오,12파이어리로즈,231,90,128,44,186,137,#E75A80,2025-11-25 11:50:26
A20251125115026851718,A_normal,liptint,클리오,13코숏진주코랄,252,144,106,54,167,167,#FC906A,2025-11-25 11:50:26
A20251125115026257583,A_normal,liptint,클리오,14하트핑크다이아,242,85,127,45,191,139,#F2557F,2025-11-25 11:50:26
A20251125115026263758,A_normal,liptint,클리오,15그루밍피치오팔,220,118,91,46,167,161,#DC765B,2025-11-25 11:50:26
A20251125115026180108,A_normal,liptint,클리오,16럭셔리모브루비,223,73,123,41,190,134,#DF497B,2025-11-25 11:50:26
A20251125115026259207,A_normal,liptint,클리오,17클래식애플,235,71,88,42,192,157,#EB4758,2025-11-25 11:50:26
A20251125115026292132,A_normal,liptint,클리오,18프레쉬애플,229,109,127,47,177,142,#E56D7F,2025-11-25 11:50:26
A20251125115026206389,A_normal,liptint,클리오,19베이비애플,233,109,109,47,177,152,#E96D6D,2025-11-25 11:50:26
A20251125115026321452,A_normal,liptint,클리오,20바닐라애플,219,125,109,48,164,153,#DB7D6D,2025-11-25 11:50:26
A20251125115026770126,A_normal,liptint,클리오,25다크체리,226,58,108,40,195,141,#E23A6C,2025-11-25 11:50:26
A20251125115026291851,A_normal,liptint,클리오,26모브체리,184,77,104,36,174,135,#B84D68,2025-11-25 11:50:26
A20251125115026504834,A_normal,liptint,클리오,27허니체리,244,128,144,51,174,141,#F48090,2025-11-25 11:50:26
A20251125115026135723,A_normal,liptint,클리오,28드라이체리,200,83,100,39,177,143,#C85364,2025-11-25 11:50:26
A20251125115026251359,A_normal,liptint,토니모리,올영단독S03애플쇼킹,180,48,57,32,182,156,#B43039,2025-11-25 11:50:26
A20251125115026101581,A_normal,liptint,토니모리,올영단독S04그레이프쇼킹,172,93,125,38,164,125,#AC5D7D,2025-11-25 11:50:26
A20251125115026299003,A_normal,liptint,토니모리,주토피아콜라보N16하트럼쇼킹,235,110,130,47,179,142,#EB6E82,2025-11-25 11:50:26
A20251125115026175486,A_normal,liptint,토니모리,주토피아콜라보S05선셋볼쇼킹,220,80,52,41,183,174,#DC5034,2025-11-25 11:50:27
A20251125115027100090,A_normal,liptint,토니모리,N01루비쇼킹,218,67,46,39,187,175,#DA432E,2025-11-25 11:50:27
A20251125115027286226,A_normal,liptint,토니모리,N02토마토쇼킹,218,8,36,35,199,176,#DA0824,2025-11-25 11:50:27
A20251125115027142594,A_normal,liptint,토니모리,N03코랄쇼킹,222,47,46,38,194,174,#DE2F2E,2025-11-25 11:50:27
A20251125115027438374,A_normal,liptint,토니모리,N04핑크쇼킹,217,7,73,36,200,154,#D90749,2025-11-25 11:50:27
A20251125115027212021,A_normal,liptint,토니모리,N05페탈쇼킹,211,4,41,34,198,171,#D30429,2025-11-25 11:50:27
A20251125115027263414,A_normal,liptint,토니모리,N06레드쇼킹,146,7,37,23,181,154,#920725,2025-11-25 11:50:27
A20251125115027334144,A_normal,liptint,토니모리,N07번트로즈쇼킹,152,23,31,25,180,160,#98171F,2025-11-25 11:50:27
A20251125115027580972,A_normal,liptint,토니모리,N08로즈쇼킹,187,89,89,38,168,148,#BB5959,2025-11-25 11:50:27
A20251125115027260367,A_normal,liptint,토니모리,N09플럼쇼킹,134,40,60,24,170,139,#86283C,2025-11-25 11:50:27
A20251125115027241512,A_normal,liptint,토니모리,N10모브쇼킹,181,89,101,38,167,140,#B55965,2025-11-25 11:50:27
A20251125115027273572,A_normal,liptint,토니모리,N11로제트쇼킹,217,10,62,36,200,161,#D90A3E,2025-11-25 11:50:27
A20251125115027126979,A_normal,liptint,토니모리,N12페어리쇼킹,202,94,105,41,173,144,#CA5E69,2025-11-25 11:50:27
A20251125115027726808,A_normal,liptint,토니모리,N13애프리콧쇼킹,204,91,85,40,173,155,#CC5B55,2025-11-25 11:50:27
A20251125115027116869,A_normal,liptint,토니모리,N14피치쇼킹,206,102,110,43,171,144,#CE666E,2025-11-25 11:50:27
A20251125115027215737,A_normal,liptint,토니모리,S01오렌지쇼킹,229,87,21,43,182,190,#E55715,2025-11-25 11:50:27
A20251125115027307749,A_normal,liptint,토니모리,S02브릭쇼킹,184,87,78,37,168,153,#B8574E,2025-11-25 11:50:27
A20251125115027140437,A_normal,liptint,투크,단품01네이키드,175,96,80,38,160,152,#AF6050,2025-11-25 11:50:27
A20251125115027161283,A_normal,liptint,투크,단품02겟러브,215,82,91,41,182,152,#D7525B,2025-11-25 11:50:27
A20251125115027224120,A_normal,liptint,투크,단품06로맨스,232,93,92,44,183,158,#E85D5C,2025-11-25 11:50:28
A20251125115028198275,A_normal,liptint,투크,단품11네이키드핑크,164,66,78,32,170,143,#A4424E,2025-11-25 11:50:28
A20251125115028843519,A_normal,liptint,투크,단품12조지아,224,106,113,45,175,147,#E06A71,2025-11-25 11:50:28
A20251125115028597130,A_normal,liptint,투크,03보니타,162,69,80,32,168,142,#A24550,2025-11-25 11:50:28
A20251125115028102650,A_normal,liptint,투크,04베를린,174,80,71,35,167,153,#AE5047,2025-11-25 11:50:28
A20251125115028265084,A_normal,liptint,투크,05산스,190,46,65,33,186,154,#BE2E41,2025-11-25 11:50:28
A20251125115028773959,A_normal,liptint,투크,07지지,151,72,92,31,163,133,#97485C,2025-11-25 11:50:28
A20251125115028180863,A_normal,liptint,투크,10유레카,243,97,109,46,186,152,#F3616D,2025-11-25 11:50:28
A20251125115028168624,A_normal,liptint,투크,13엔젤애플,164,60,51,31,171,157,#A43C33,2025-11-25 11:50:28
A20251125115028336175,A_normal,liptint,투크,14차밍,171,55,85,32,178,138,#AB3755,2025-11-25 11:50:28
A20251125115028246574,A_normal,liptint,투크,15모던핑크,217,75,87,40,185,153,#D94B57,2025-11-25 11:50:28
A20251125115028180488,A_normal,liptint,투크,16베어애프리콧,229,125,100,48,167,160,#E57D64,2025-11-25 11:50:28
A20251125115028280280,A_normal,liptint,투크,17노체핑크,214,115,143,46,170,131,#D6738F,2025-11-25 11:50:28
A20251125115028317146,A_normal,liptint,퓌,01스위티듀,208,103,132,43,172,132,#D06784,2025-11-25 11:50:28
A20251125115028185867,A_normal,liptint,퓌,02바닐라듀,232,104,111,46,179,150,#E8686F,2025-11-25 11:50:28
A20251125115028150277,A_normal,liptint,퓌,03위듀아웃,216,106,117,45,173,143,#D86A75,2025-11-25 11:50:28
A20251125115028207567,A_normal,liptint,퓌,04멜바듀,238,106,99,47,180,158,#EE6A63,2025-11-25 11:50:28
A20251125115028107361,A_normal,liptint,퓌,06베리팝,207,71,107,39,184,138,#CF476B,2025-11-25 11:50:28
A20251125115028125024,A_normal,liptint,퓌,07피치팝,224,82,99,42,185,150,#E05263,2025-11-25 11:50:28
A20251125115028162750,A_normal,liptint,퓌,08리치팝,214,81,79,40,181,158,#D6514F,2025-11-25 11:50:29
A20251125115029151873,A_normal,liptint,퓌,09애플딥,205,61,74,37,186,155,#CD3D4A,2025-11-25 11:50:29
A20251125115029186807,A_normal,liptint,퓌,10체리딥,185,58,88,34,181,141,#B93A58,2025-11-25 11:50:29
A20251125115029879862,A_normal,liptint,퓌,11플럼딥,166,48,87,30,179,134,#A63057,2025-11-25 11:50:29
A20251125115029155764,A_normal,liptint,퓌,12피그딥,203,75,85,38,180,151,#CB4B55,2025-11-25 11:50:29
A20251125115029290612,A_normal,liptint,힌스,NEW26로즈프레소,189,103,94,41,162,149,#BD675E,2025-11-25 11:50:29
A20251125115029112566,A_normal,liptint,힌스,NEW27얼루어로즈,178,89,100,37,166,139,#B25964,2025-11-25 11:50:29
A20251125115029134406,A_normal,liptint,힌스,01베어,231,125,105,49,168,158,#E77D69,2025-11-25 11:50:29
A20251125115029259166,A_normal,liptint,힌스,02로로즈,229,77,76,42,188,163,#E54D4C,2025-11-25 11:50:29
A20251125115029300115,A_normal,liptint,힌스,03로프리콧,226,83,73,42,184,165,#E25349,2025-11-25 11:50:29
A20251125115029200366,A_normal,liptint,힌스,04피버,211,50,64,36,191,161,#D33240,2025-11-25 11:50:29
A20251125115029204508,A_normal,liptint,힌스,05히비스커스,213,32,73,36,196,154,#D52049,2025-11-25 11:50:29
A20251125115029296383,A_normal,liptint,힌스,06로그레이프,194,77,99,37,177,141,#C24D63,2025-11-25 11:50:29
A20251125115029319191,A_normal,liptint,힌스,07칠,144,34,58,25,175,143,#90223A,2025-11-25 11:50:29
A20251125115029180018,A_normal,liptint,힌스,08레어,233,129,130,50,169,146,#E98182,2025-11-25 11:50:29
A20251125115029129117,A_normal,liptint,힌스,09로라일락,223,95,127,44,181,137,#DF5F7F,2025-11-25 11:50:29
A20251125115029621416,A_normal,liptint,힌스,10로체리,160,21,59,27,183,145,#A0153B,2025-11-25 11:50:29
A20251125115029136986,A_normal,liptint,힌스,11차이,201,117,108,45,161,148,#C9756C,2025-11-25 11:50:29
A20251125115029296875,A_normal,liptint,힌스,12로휘그,222,103,106,45,176,150,#DE676A,2025-11-25 11:50:29
A20251125115029287870,A_normal,liptint,힌스,13핑크페퍼,246,117,127,50,179,148,#F6757F,2025-11-25 11:50:29
A20251125115029126793,A_normal,liptint,힌스,14로코코,199,100,82,41,167,157,#C76452,2025-11-25 11:50:30
A20251125115030232032,A_normal,liptint,힌스,15바이트,192,52,76,34,185,149,#C0344C,2025-11-25 11:50:30
A20251125115030139945,A_normal,liptint,힌스,16로베리,238,120,140,49,176,139,#EE788C,2025-11-25 11:50:30
A20251125115030270191,A_normal,liptint,힌스,17로피치,250,133,135,52,174,148,#FA8587,2025-11-25 11:50:30
A20251125115030324450,A_normal,liptint,3CE,넥타,131,69,67,28,155,142,#834543,2025-11-25 11:50:30
A20251125115030109992,A_normal,liptint,3CE,니트웜베스트,229,144,149,52,161,140,#E59095,2025-11-25 11:50:30
